날짜,WTI,Brent,Dubai,평균,평년
2016-05-19,44.75,48.81,48.16,"146,000","150,067"
2016-05-20,45.65,48.72,47.75,"146,000","150,067"
2016-05-23,44.87,48.35,48.08,"146,000","149,427"
2016-05-24,44.55,48.61,48.62,"146,000","149,233"
2016-05-25,45.27,49.74,49.56,"146,000","149,100"
2016-05-26,45.74,49.59,49.48,"146,000","149,080"
2016-05-27,45.31,49.32,49.33,"146,000","149,000"
2016-05-30,45.54,49.76,,"146,000","148,800"
2016-05-31,45.9,49.69,49.1,"146,000","148,750"
2016-06-01,45.44,49.72,49.01,"146,000","148,750"
2016-06-02,46.17,50.04,49.17,"146,000","148,733"
2016-06-03,46.28,49.64,48.62,"146,000","148,667"
2016-06-07,46.82,51.44,50.36,"146,000","148,800"
2016-06-08,47.99,52.51,51.23,"146,000","148,867"
2016-06-09,48.98,51.95,50.56,"146,000","148,917"
2016-06-10,48.23,50.54,49.07,"146,000","148,917"
2016-06-13,47.06,50.35,48.88,"146,000","149,000"
2016-06-14,46.3,49.83,48.49,"146,000","149,000"
2016-06-15,46.09,48.97,48.01,"146,000","149,000"
2016-06-16,44.93,47.19,46.21,"145,000","149,067"
2016-06-17,44.48,49.17,47.98,"145,000","149,133"
2016-06-20,46.53,50.65,49.37,"145,000","149,289"
2016-06-21,46.4,50.62,48.85,"145,000","149,522"
2016-06-22,47.12,49.88,49.13,"145,000","149,755"
2016-06-23,46.48,50.91,50.11,"147,000","149,844"
2016-06-24,45.47,48.41,47.64,"149,000","149,933"
2016-06-27,45.11,47.16,46.33,"149,000","149,955"
2016-06-28,44.55,48.58,47.85,"149,000","149,978"
2016-06-29,45.73,50.61,49.88,"151,000","150,000"
2016-06-30,46.46,49.68,48.33,"151,000","150,133"
2016-07-01,45.19,50.35,48.99,"151,000","150,267"
2016-07-04,46.97,50.1,,"151,000","150,400"
2016-07-05,45.01,47.96,46.6,"151,000","150,533"
2016-07-06,,48.8,47.43,"151,000","150,667"
2016-07-07,44.99,46.4,45.14,"151,000","150,667"
2016-07-08,42.5,46.76,45.41,"151,000","150,667"
2016-07-11,41.97,46.25,44.76,"151,000","150,467"
2016-07-12,42.58,48.47,46.8,"151,000","150,417"
2016-07-13,43.41,46.26,44.75,"151,000","150,417"
2016-07-14,42.31,47.37,45.68,"151,000","150,467"
2016-07-15,42.59,47.61,45.95,"151,000","150,533"
2016-07-18,43.38,46.96,45.24,"151,000","150,853"
2016-07-19,42.21,46.66,44.65,"151,000","151,017"
2016-07-20,42.24,47.17,44.94,"151,000","151,150"
2016-07-21,42.73,46.2,44.75,"151,000","151,160"
2016-07-22,41.63,45.69,44.19,"151,000","151,200"
2016-07-25,41.38,44.72,43.13,"151,000","151,200"
2016-07-26,40.37,44.87,42.92,"151,000","151,200"
2016-07-27,40.59,43.47,41.92,"151,000","151,200"
2016-07-28,39.88,42.7,41.14,"151,000","151,200"
2016-07-29,38.64,42.46,41.6,"151,000","151,200"
2016-08-01,40.04,42.14,40.06,"151,000","151,200"
2016-08-02,38.85,41.8,39.51,"151,000","151,200"
2016-08-03,38.54,43.1,40.83,"151,000","151,200"
2016-08-04,39.99,44.29,41.93,"151,000","151,200"
2016-08-05,41.22,44.27,41.8,"151,000","151,200"
2016-08-08,41.59,45.39,43.02,"151,000","150,933"
2016-08-09,,44.98,42.77,"151,000","150,800"
2016-08-10,41.34,44.05,41.71,"151,000","150,667"
2016-08-11,40.49,46.04,43.49,"151,000","150,533"
2016-08-12,42.89,46.97,44.49,"151,000","150,533"
2016-08-16,45.74,49.23,46.58,"151,000","150,533"
2016-08-17,45.85,49.85,46.79,"151,000","150,533"
2016-08-18,46.65,50.89,48.22,"151,000","150,533"
2016-08-19,47.26,50.88,48.52,"151,000","150,533"
2016-08-22,46.85,49.16,47.05,"151,000","150,600"
2016-08-23,45.38,49.96,48.1,"151,000","150,667"
2016-08-24,45.96,49.05,46.77,"151,000","150,733"
2016-08-25,45.59,49.67,47.33,"151,000","150,800"
2016-08-26,44.62,49.92,47.64,"151,000","150,867"
2016-08-29,45.82,49.26,46.98,"151,000","150,800"
2016-08-30,46.16,48.37,46.35,"151,000","150,733"
2016-08-31,44.79,47.04,44.7,"151,000","150,700"
2016-09-01,42.98,45.45,43.16,"153,200","150,700"
2016-09-02,41.71,46.83,44.44,"153,200","150,667"
2016-09-05,44.28,47.63,,"153,200","150,533"
2016-09-06,43.4,47.26,44.83,"153,200","150,533"
2016-09-07,43.67,47.98,45.5,"153,200","150,533"
2016-09-08,44.83,49.99,47.62,"153,200","150,533"
2016-09-09,45.45,48.01,45.88,"153,200","150,533"
2016-09-12,,48.32,46.29,"153,200","150,533"
2016-09-13,43.69,47.1,44.9,"153,200","150,533"
2016-09-19,42.43,45.95,43.3,"153,200","150,320"
2016-09-20,41.99,45.88,43.44,"153,200","150,267"
2016-09-21,43.08,46.83,45.34,"153,200","150,267"
2016-09-22,43.58,47.65,46.32,"153,200","150,267"
2016-09-23,43.39,45.89,44.48,"153,200","150,133"
2016-09-26,42.15,47.35,45.93,"153,200","149,733"
2016-09-27,43.13,45.97,44.67,"153,200","149,600"
2016-09-28,42.37,48.69,47.05,"153,200","149,600"
2016-09-29,44.65,49.24,47.83,"153,200","149,600"
2016-09-30,45.11,49.06,48.24,"153,200","149,600"
2016-10-04,47.83,50.87,48.69,"153,200","149,600"
2016-10-05,48.83,51.86,49.83,"153,200","149,600"
2016-10-06,48.77,52.51,50.44,"153,200","149,680"
2016-10-07,50.07,51.93,49.81,"153,200","149,827"
2016-10-10,48.9,53.14,51.35,"153,200","149,653"
2016-10-11,50.01,52.41,50.79,"150,800","149,573"
2016-10-12,50.03,51.81,50.18,"150,800","149,573"
2016-10-13,49.07,52.03,50.44,"151,800","149,733"
2016-10-14,49.88,51.95,50.35,"151,800","149,360"
2016-10-17,49.12,51.52,49.94,"151,800","146,533"
2016-10-18,49.23,51.68,50.29,"151,800","146,000"
2016-10-19,49.67,52.67,51.6,"151,800","146,200"
2016-10-20,49.66,51.38,50.43,"151,800","146,533"
2016-10-21,48.82,51.78,50.85,"151,800","146,573"
2016-10-24,49.48,51.46,50.52,"151,800","144,240"
2016-10-25,49.2,50.79,49.96,"151,800","144,167"
2016-10-26,47.91,49.98,49.18,"151,800","143,967"
2016-10-27,48.16,50.47,49.72,"151,000","144,267"
2016-10-28,48.4,49.71,48.7,"151,000","144,387"
2016-10-31,47.44,48.3,46.86,"151,000","144,533"
2016-11-01,45.42,48.14,46.67,"151,000","144,533"
2016-11-02,44.08,46.86,45.34,"151,000","144,600"
2016-11-03,43.52,46.35,44.66,"151,000","144,867"
2016-11-04,42.84,45.58,44.07,"151,000","146,333"
2016-11-07,42.69,46.15,44.89,"151,000","148,000"
2016-11-08,42.87,46.04,44.98,"151,000","149,667"
2016-11-09,42.57,46.36,45.27,"151,000","150,800"
2016-11-10,43.67,45.84,44.66,"151,000","151,533"
2016-11-11,43.7,44.75,43.41,"151,000","151,867"
2016-11-14,41.95,44.43,43.32,"151,000","151,400"
2016-11-15,41.97,46.95,45.81,"160,800","151,533"
2016-11-16,43.45,46.63,45.57,"163,800","151,633"
2016-11-17,43.47,46.49,45.42,"163,800","151,767"
2016-11-18,42.8,46.86,45.69,"163,800","151,867"
2016-11-21,44.47,48.9,47.49,"163,800","151,867"
2016-11-22,46.08,49.12,48.03,"163,800","151,867"
2016-11-23,46.07,48.95,47.96,"163,800","151,867"
2016-11-24,45.67,49,,"170,200","151,867"
2016-11-25,45.97,47.24,46.06,"170,200","151,800"
2016-11-28,43.76,48.24,47.08,"170,200","151,600"
2016-11-29,44.65,46.38,45.23,"170,200","151,533"
2016-11-30,44.12,50.47,49.44,"170,200","151,533"
2016-12-01,49.02,53.94,51.06,"170,200","151,533"
2016-12-05,51.64,54.94,51.79,"170,200","151,533"
2016-12-06,51.65,53.93,50.93,"170,200","151,533"
2016-12-07,50.35,53,49.77,"170,200","151,533"
2016-12-08,50.3,53.89,50.84,"170,200","151,533"
2016-12-09,51.32,54.33,51.5,"170,200","151,533"
2016-12-12,54.18,55.69,52.83,"170,200","152,533"
2016-12-13,52.85,55.72,52.98,"170,200","152,533"
2016-12-14,52.69,53.9,51.04,"169,000","152,867"
2016-12-15,51.65,54.02,50.9,"169,000","153,400"
2016-12-16,51.69,55.21,51.9,"169,000","153,933"
2016-12-19,52.86,54.92,52.12,"169,000","154,200"
2016-12-20,52.09,55.35,52.23,"169,000","154,200"
2016-12-21,52.87,54.46,52.49,"169,000","154,467"
2016-12-22,51.78,55.05,52.95,"169,000","154,867"
2016-12-23,52.21,55.16,53.02,"169,000","155,400"
,,,,"169,000","156,677"
2016-12-27,52.72,56.09,53.9,"169,000","156,570"
2016-12-28,53.73,56.22,54.06,"169,000","156,533"
2016-12-29,53.9,56.14,53.77,"169,000","156,733"
2016-12-30,53.83,56.82,53.72,"169,000","156,613"
,,,,"169,000","156,333"
2017-01-03,54.65,55.47,52.33,"169,000","156,333"
2017-01-04,53.99,56.46,53.26,"169,000","156,400"
2017-01-05,54.28,56.89,53.76,"169,000","156,467"
2017-01-06,54.25,57.1,53.99,"169,000","156,533"
2017-01-09,54.35,54.94,51.96,"169,000","156,967"
2017-01-10,53.14,53.64,50.82,"169,000","157,100"
2017-01-11,52.22,55.1,52.25,"169,000","157,000"
2017-01-12,53.45,56.01,53.01,"169,000","156,800"
2017-01-13,54.3,55.45,52.37,"169,000","156,867"
2017-01-16,53.29,55.86,,"169,000","157,067"
2017-01-17,53.88,55.47,52.48,"169,000","157,000"
2017-01-18,53.84,53.92,51.08,"169,000","157,000"
2017-01-19,53.03,54.16,51.37,"169,000","157,000"
2017-01-20,52.91,55.49,52.42,"169,000","157,000"
2017-01-23,53.52,55.23,52.75,"169,000","157,133"
2017-01-24,53.98,55.44,53.18,"169,000","157,200"
2017-01-25,53.47,55.08,52.75,"169,000","157,267"
2017-01-26,53.86,56.24,53.78,"169,000","157,333"
2017-01-31,53.23,55.7,52.81,"169,000","157,333"
2017-02-01,53.22,56.8,53.88,"169,000","157,333"
2017-02-02,54.94,56.56,53.54,"169,000","157,333"
2017-02-03,55.45,56.81,53.83,"169,000","157,333"
2017-02-06,55.31,55.72,53.01,"169,000","157,333"
2017-02-07,54.17,55.05,52.17,"168,000","157,333"
2017-02-08,53.35,55.12,52.34,"168,000","157,333"
2017-02-09,53.79,55.63,53,"168,000","157,333"
2017-02-10,53.78,56.7,53.86,"168,000","157,333"
2017-02-13,54.76,55.59,52.93,"167,000","157,333"
2017-02-14,54.14,55.97,53.2,"167,000","157,333"
2017-02-15,54,55.75,53.11,"167,000","157,333"
2017-02-16,53.95,55.65,53.36,"167,000","157,333"
2017-02-17,54.06,55.81,53.4,"167,000","157,333"
2017-02-20,54.46,56.18,,"167,000","157,333"
2017-02-21,54.64,56.66,54.06,"167,000","157,333"
2017-02-22,54.68,55.84,53.59,"165,600","157,333"
2017-02-23,54.75,56.58,54.45,"165,600","157,333"
2017-02-24,54.7,55.89,53.99,"165,600","157,333"
2017-02-27,55.18,55.93,54.05,"165,600","157,333"
2017-02-28,,55.59,54.01,"165,600","157,333"
2017-03-02,54.85,55.08,52.61,"165,600","157,333"
2017-03-03,53.68,55.9,53.33,"165,600","157,333"
2017-03-06,53.85,56.01,53.2,"165,600","158,240"
2017-03-07,54.44,55.92,53.14,"165,600","158,693"
2017-03-08,54.02,53.11,50.28,"165,600","159,033"
2017-03-09,52.52,52.19,49.28,"165,600","159,033"
2017-03-10,51.16,51.37,48.49,"165,600","159,147"
2017-03-13,50.04,51.35,48.4,"165,600","159,600"
2017-03-14,49.82,50.92,47.72,"165,600","159,600"
2017-03-15,50.01,51.81,48.86,"165,600","159,600"
2017-03-16,50.64,51.74,48.75,"165,600","159,600"
2017-03-17,50.13,51.76,48.78,"165,600","159,600"
2017-03-20,50.05,51.62,48.22,"165,600","159,600"
2017-03-21,50.42,50.96,47.34,"165,600","159,600"
2017-03-22,49.02,50.64,48.04,"165,600","159,600"
2017-03-23,49.17,50.56,47.7,"165,600","159,600"
2017-03-24,48.97,50.8,47.97,"165,600","159,600"
2017-03-27,48.84,50.75,47.73,"165,600","159,467"
2017-03-28,49.23,51.33,48.37,"166,600","159,333"
2017-03-29,50.14,52.42,49.51,"166,600","159,200"
2017-03-30,50.71,52.96,50.35,"166,600","159,100"
2017-03-31,50.78,52.83,50.6,"166,600","158,727"
2017-04-03,51.67,53.12,50.24,"166,600","157,440"
2017-04-04,51.1,54.17,51.03,"166,600","157,067"
2017-04-05,52.99,54.36,51.15,"166,600","157,067"
2017-04-06,52.64,54.89,51.7,"166,600","157,067"
2017-04-07,53.94,55.24,52.24,"166,600","157,067"
2017-04-10,53.88,55.98,53.08,"167,600","157,067"
2017-04-11,54.33,56.23,53.4,"167,600","157,067"
2017-04-12,54.61,55.86,53.11,"167,600","157,067"
2017-04-13,54.16,55.89,53.18,"167,600","157,067"
,,,,"167,600","157,067"
2017-04-17,53.49,55.36,52.65,"167,600","157,067"
2017-04-18,53.12,54.89,52.41,"167,600","157,067"
2017-04-19,53.04,52.93,50.44,"167,600","157,067"
2017-04-20,51.46,52.99,50.27,"167,600","157,067"
2017-04-21,51.36,51.96,49.62,"167,600","157,067"
2017-04-24,50.94,51.6,49.23,"167,600","157,067"
2017-04-25,50.13,52.1,49.56,"167,600","156,733"
2017-04-26,50.57,51.82,49.62,"167,600","156,400"
2017-04-27,50.02,51.44,48.97,"167,600","156,067"
2017-04-28,50.16,51.73,49.33,"167,600","155,733"
2017-05-02,,50.46,47.66,"167,600","155,400"
2017-05-04,,48.38,45.52,"167,600","155,400"
2017-05-08,,49.34,46.43,"167,600","155,400"
2017-05-10,,50.22,47.33,"167,600","155,400"
2017-05-11,49.64,50.77,47.83,"167,600","155,400"
2017-05-12,49.46,50.84,47.84,"167,600","155,400"
2017-05-15,50.82,51.82,48.85,"167,600","155,467"
2017-05-16,51.09,51.65,48.66,"167,600","155,533"
2017-05-17,50.42,52.21,49.07,"167,600","155,600"
2017-05-18,51,52.51,49.35,"167,600","155,667"
2017-05-19,51.96,53.61,50.33,"167,600","155,733"
2017-05-22,52.79,53.87,50.73,"167,600","155,307"
2017-05-23,52.31,54.15,51.47,"167,600","155,093"
2017-05-24,53.1,53.96,51.36,"167,600","154,900"
2017-05-25,52.78,51.46,48.9,"167,600","154,767"
2017-05-26,50.42,52.15,49.8,"167,600","154,747"
2017-05-29,50.65,52.29,,"167,600","154,533"
2017-05-30,50.48,51.84,49.66,"167,600","154,467"
2017-05-31,50.09,50.31,48.32,"167,600","154,417"
2017-06-01,50.16,50.63,48.36,"167,600","154,417"
2017-06-02,48.34,49.95,47.66,"167,600","154,400"
2017-06-05,48.77,49.47,47.4,"167,600","154,400"
2017-06-07,48.42,48.06,45.72,"167,600","154,467"
2017-06-08,47.07,47.86,45.64,"167,600","154,533"
2017-06-09,46.46,48.15,45.83,"167,600","154,583"
2017-06-12,47.02,48.29,46.08,"167,600","154,667"
2017-06-13,47.3,48.72,46.46,"167,600","154,667"
2017-06-14,46.84,47,44.73,"167,600","154,600"
2017-06-15,45.37,46.92,44.46,"167,600","154,533"
2017-06-16,45.88,47.37,44.74,"167,600","154,467"
2017-06-19,45.68,46.91,44.2,"167,600","154,333"
2017-06-20,45.62,46.02,43.23,"167,600","154,333"
2017-06-21,44.32,44.82,42.53,"167,600","154,467"
2017-06-22,43.5,45.22,42.74,"167,600","154,733"
2017-06-23,44.17,45.54,43.01,"167,600","155,000"
2017-06-26,,45.83,43.38,"167,600","155,500"
2017-06-27,45.03,46.65,44.24,"167,600","155,667"
2017-06-28,45.3,47.31,44.74,"167,600","155,933"
2017-06-29,46.36,47.42,44.93,"167,600","156,067"
2017-06-30,46.47,47.92,46.04,"167,600","156,200"
2017-07-03,47.62,49.68,47.07,"167,600","156,333"
2017-07-04,48.43,49.61,,"167,600","156,333"
2017-07-05,48.34,47.79,45.13,"167,600","156,333"
2017-07-06,47.07,48.11,45.52,"167,600","156,333"
2017-07-07,46.05,46.71,44.23,"167,600","156,333"
2017-07-10,45.24,46.88,44.4,"167,600","156,200"
2017-07-11,45.27,47.52,45.04,"167,600","156,133"
2017-07-12,46.82,47.74,45.49,"167,600","156,083"
2017-07-13,46.1,48.42,46.08,"168,600","156,083"
2017-07-14,46.99,48.91,46.54,"168,600","156,067"
2017-07-17,47.65,48.42,46.02,"168,600","156,080"
2017-07-18,47.2,48.84,46.4,"168,600","156,120"
2017-07-19,47.41,49.7,47.12,"168,600","156,150"
2017-07-20,48.33,49.3,46.79,"168,600","156,150"
2017-07-21,48.17,48.06,45.77,"168,600","156,160"
2017-07-24,46.51,48.6,46.34,"168,600","156,200"
2017-07-25,47.3,50.2,47.89,"168,600","156,200"
2017-07-26,49.05,50.97,48.75,"168,600","156,200"
2017-07-27,49.35,51.49,49.04,"168,600","156,200"
2017-07-28,49.72,52.52,49.71,"168,600","156,200"
2017-07-31,50.38,52.65,50.17,"168,600","156,200"
2017-08-01,51.22,51.78,49.16,"168,600","156,200"
2017-08-02,50.29,52.36,49.59,"168,600","156,200"
2017-08-03,50.83,52.01,49.03,"168,600","156,200"
2017-08-04,50.36,52.42,49.58,"168,600","156,200"
2017-08-07,50.8,52.37,49.39,"168,600","156,067"
2017-08-08,51.24,52.14,49.17,"168,600","155,933"
2017-08-09,,52.7,49.56,"168,600","155,800"
2017-08-10,51.62,51.9,48.59,"168,600","155,667"
2017-08-11,49.86,52.1,48.82,"168,600","155,533"
2017-08-14,50.36,50.73,47.59,"168,600","155,533"
2017-08-16,49.53,50.27,46.78,"168,600","155,533"
2017-08-17,48.65,51.03,47.09,"168,600","155,533"
2017-08-18,49.26,52.72,48.51,"168,600","155,533"
2017-08-21,50.72,51.66,47.37,"168,600","155,533"
2017-08-22,49.97,51.87,47.64,"168,600","155,533"
2017-08-23,49.93,52.57,48.41,"168,600","155,533"
2017-08-24,50.55,52.04,47.43,"168,600","155,533"
2017-08-25,50.56,52.41,47.87,"168,600","155,533"
2017-08-28,50.55,51.89,46.57,"168,600","155,533"
2017-08-29,50.1,52,46.44,"168,600","155,467"
2017-08-30,49.93,50.86,45.96,"168,600","155,547"
2017-08-31,49.26,52.38,47.23,"168,600","155,660"
2017-09-01,,52.75,47.29,"168,600","155,807"
2017-09-04,50.6,52.34,,"168,600","155,933"
2017-09-05,51.02,53.38,48.66,"168,600","155,933"
2017-09-06,52.14,54.2,49.16,"168,600","155,933"
2017-09-07,52.99,54.49,49.09,"168,600","155,933"
2017-09-08,53.18,53.78,47.48,"165,600","155,933"
2017-09-11,52.14,53.84,48.07,"165,600","155,933"
2017-09-12,52.17,54.27,48.23,"165,600","155,933"
2017-09-13,52.87,55.16,49.3,"165,600","155,933"
2017-09-14,53.57,55.47,49.89,"165,600","155,933"
2017-09-15,53.64,55.62,49.89,"165,600","155,880"
2017-09-18,54.19,55.48,49.91,"165,600","155,773"
2017-09-19,54.07,55.14,49.48,"165,600","155,720"
2017-09-20,53.93,56.29,50.41,"165,600","155,667"
2017-09-21,54.65,56.43,50.55,"165,600","155,667"
2017-09-22,54.66,56.86,50.66,"165,600","155,667"
2017-09-25,54.83,59.02,52.22,"165,600","155,267"
2017-09-26,56.15,58.44,51.88,"165,600","155,133"
2017-09-27,55.65,57.9,52.14,"165,600","155,000"
2017-09-28,55.55,57.41,51.56,"165,600","155,000"
2017-09-29,55.19,57.54,51.67,"165,600","155,000"
2017-10-10,54.08,56.61,50.92,"165,600","154,333"
2017-10-11,54.78,56.94,51.3,"165,600","153,893"
2017-10-12,54.97,56.25,50.6,"165,600","153,627"
2017-10-13,55.4,57.17,51.45,"165,600","153,533"
2017-10-16,55.98,57.82,51.87,"165,600","150,667"
2017-10-17,56.33,57.88,51.88,"165,600","149,867"
2017-10-18,,58.15,52.04,"165,600","149,133"
2017-10-19,55.51,57.23,51.29,"165,600","149,133"
2017-10-20,55.13,57.75,51.47,"163,600","149,067"
2017-10-23,55.85,57.37,51.9,"163,600","146,947"
2017-10-24,55.28,58.33,52.47,"163,600","145,973"
2017-10-25,56.2,58.44,52.18,"163,600","145,047"
2017-10-26,56.21,59.3,52.64,"163,600","144,393"
2017-10-27,57,60.44,53.9,"163,600","144,240"
2017-10-30,58.33,60.9,54.15,"162,000","143,800"
2017-10-31,58.32,61.37,54.38,"162,000","143,867"
2017-11-01,59.61,60.49,54.3,"162,000","143,867"
2017-11-02,58.58,60.62,54.54,"162,000","143,933"
2017-11-03,58.93,62.07,55.64,"162,000","144,067"
2017-11-06,60.58,64.27,57.35,"162,000","144,200"
2017-11-07,62.39,63.69,57.2,"162,000","144,200"
2017-11-08,61.8,63.49,56.81,"162,000","144,200"
2017-11-09,61.61,63.93,57.17,"162,000","144,200"
2017-11-10,62.06,63.52,56.74,"162,000","144,200"
2017-11-13,61.63,63.16,56.76,"162,000","144,617"
2017-11-14,61.25,62.21,55.7,"162,000","145,107"
2017-11-15,60.04,61.87,55.33,"162,000","145,827"
2017-11-16,60.29,61.36,55.14,"162,000","146,513"
2017-11-17,59.66,62.72,56.55,"162,000","147,233"
2017-11-20,60.68,62.22,56.09,"162,000","147,133"
2017-11-21,60.48,62.57,56.83,"162,000","147,133"
2017-11-22,61.12,63.32,58.02,"162,000","147,560"
2017-11-23,61.13,63.55,,"162,000","147,987"
2017-11-24,61.62,63.86,58.95,"162,000","148,413"
2017-11-27,61.5,63.84,58.11,"162,000","148,667"
2017-11-28,61.25,63.61,57.99,"162,000","148,600"
2017-11-29,60.97,63.11,57.3,"162,000","148,533"
2017-11-30,60.82,63.57,57.4,"162,000","148,533"
2017-12-04,60.99,62.45,57.47,"162,000","148,533"
2017-12-05,60.22,62.86,57.62,"162,000","148,533"
2017-12-06,60.72,61.22,55.96,"160,400","148,533"
2017-12-07,59.43,62.2,56.69,"160,400","148,533"
2017-12-08,60.26,63.4,57.36,"160,400","148,533"
2017-12-11,60.96,64.69,57.99,"160,400","149,333"
2017-12-12,62.52,63.34,57.14,"160,400","149,533"
2017-12-13,61.33,62.44,56.6,"160,400","149,533"
2017-12-14,60.23,63.31,57.04,"160,400","149,867"
2017-12-15,61.18,63.23,57.3,"160,400","150,400"
2017-12-18,61.28,63.41,57.16,"160,400","151,200"
2017-12-19,61.4,63.8,57.46,"160,400","151,200"
2017-12-20,61.6,64.56,58.09,"160,400","151,200"
2017-12-21,62.17,64.9,58.36,"160,400","151,467"
2017-12-22,62.37,65.25,58.47,"160,400","151,867"
2017-12-26,62.61,67.02,59.97,"160,400","153,677"
2017-12-27,63.94,66.44,59.64,"160,400","153,570"
2017-12-28,63.85,66.72,59.84,"160,400","153,533"
2017-12-29,64.33,66.87,60.42,"160,400","153,733"
2018-01-02,64.37,66.57,60.37,"160,400","153,333"
2018-01-03,64.15,67.84,61.63,"160,400","153,333"
2018-01-04,65.35,68.07,62.01,"160,400","153,400"
2018-01-05,65.33,67.62,61.44,"160,400","153,467"
2018-01-08,65.04,67.78,61.73,"160,400","153,800"
2018-01-09,65.51,68.82,62.96,"160,400","153,967"
2018-01-10,66.59,69.2,63.57,"160,400","154,100"
2018-01-11,66.5,69.26,63.8,"160,400","154,200"
2018-01-12,66.29,69.87,64.3,"160,400","154,267"
2018-01-15,67.03,70.26,,"160,400","154,667"
2018-01-16,67.09,69.15,63.73,"160,400","154,667"
2018-01-17,66.27,69.38,63.97,"160,400","154,667"
2018-01-18,66.42,69.31,63.95,"160,400","154,667"
2018-01-19,65.95,68.61,63.37,"160,400","154,667"
2018-01-22,66.09,69.03,63.49,"160,400","154,667"
2018-01-23,66.49,69.96,64.47,"160,400","154,667"
2018-01-24,66.86,70.53,65.61,"160,400","154,667"
2018-01-25,67.98,70.42,65.51,"161,400","154,667"
2018-01-26,67.4,70.52,66.14,"161,400","154,667"
2018-01-29,67.55,69.46,65.56,"161,400","154,667"
2018-01-30,66.38,69.02,64.5,"161,400","154,667"
2018-01-31,65.77,69.05,64.73,"161,400","154,667"
2018-02-01,66.12,69.65,65.8,"161,400","154,667"
2018-02-02,67.02,68.58,65.45,"161,400","154,667"
2018-02-05,65.07,67.62,64.15,"161,400","154,583"
2018-02-06,64.25,66.86,63.39,"161,400","154,533"
2018-02-07,64.05,65.51,61.79,"161,400","154,467"
2018-02-08,62.26,64.81,61.15,"161,400","154,400"
2018-02-09,61.12,62.79,59.2,"161,400","154,267"
2018-02-12,60.29,62.59,59.29,"161,400","154,167"
2018-02-13,59.84,62.72,59.19,"161,400","154,133"
2018-02-14,59.4,64.36,60.6,"161,400","154,067"
2018-02-19,61.77,65.67,,"161,400","154,000"
2018-02-20,62.05,65.25,61.9,"161,400","153,907"
2018-02-21,61.3,65.42,61.68,"161,400","153,813"
2018-02-22,61.6,66.39,62.77,"162,600","153,720"
2018-02-23,62.77,67.31,63.55,"162,600","153,627"
2018-02-26,63.9,67.5,63.91,"162,600","153,533"
2018-02-27,64.02,66.63,63.01,"162,600","153,533"
2018-02-28,63.22,65.78,61.64,"162,600","153,533"
2018-03-02,60.28,64.37,61.25,"162,600","153,533"
2018-03-05,61.32,65.54,62.57,"162,600","153,987"
2018-03-06,62.04,65.79,62.6,"162,600","154,440"
2018-03-07,61.61,64.34,61.15,"162,600","154,893"
2018-03-08,60.8,63.61,60.12,"162,600","155,233"
2018-03-09,60.28,65.49,62.04,"162,600","155,233"
2018-03-12,61.71,64.95,61.36,"162,600","155,800"
2018-03-13,61.25,64.64,60.71,"162,600","155,800"
2018-03-14,61.23,64.89,60.96,"162,600","155,800"
2018-03-15,61.45,65.12,61.19,"162,600","155,800"
2018-03-16,61.74,66.21,62.34,"162,600","155,800"
2018-03-19,62.48,66.05,62.06,"162,600","155,800"
2018-03-20,62.98,67.42,63.4,"162,600","155,800"
2018-03-21,63.89,69.47,65.17,"162,600","155,800"
2018-03-22,65.44,68.91,64.3,"162,600","155,800"
2018-03-23,65.33,70.45,65.88,"162,600","155,800"
2018-03-26,65.97,70.12,65.55,"162,600","155,883"
2018-03-27,65.83,70.11,65.25,"162,600","155,933"
2018-03-28,65.24,69.53,64.38,"162,600","156,000"
2018-03-29,65.33,70.27,64.94,"162,600","156,067"
,,,,"162,600","156,133"
2018-04-02,66.79,67.64,63.01,"162,600","155,013"
2018-04-03,65.16,68.12,63.51,"162,600","154,640"
2018-04-04,64.7,68.02,63.37,"162,600","154,267"
2018-04-05,65.38,68.33,63.54,"162,600","154,267"
2018-04-06,65.37,67.11,62.06,"162,600","154,333"
2018-04-09,64.7,68.65,63.42,"162,600","154,433"
2018-04-10,66.51,71.04,65.51,"162,600","154,467"
2018-04-11,67.58,72.06,66.82,"162,600","154,533"
2018-04-12,68.63,72.02,67.07,"162,600","154,600"
2018-04-13,69.04,72.58,67.39,"162,600","154,600"
2018-04-16,68.18,71.42,66.22,"162,600","154,600"
2018-04-17,68.23,71.58,66.52,"162,600","154,600"
2018-04-18,68.81,73.48,68.47,"162,600","154,600"
2018-04-19,70.75,73.78,68.29,"162,600","154,600"
2018-04-20,70.42,74.06,68.38,"162,600","154,600"
2018-04-23,70.29,74.71,68.64,"162,600","154,600"
2018-04-24,71.24,73.86,67.7,"162,600","154,600"
2018-04-25,70.36,74,68.05,"162,600","154,267"
2018-04-26,70.63,74.74,68.19,"162,600","153,933"
2018-04-27,70.88,74.64,68.1,"162,600","153,600"
2018-04-30,70.05,75.17,68.57,"159,600","152,933"
2018-05-02,70.25,73.36,67.93,"157,600","152,933"
2018-05-03,70.54,73.62,68.43,"157,600","152,933"
2018-05-04,70.47,74.87,69.72,"157,600","152,933"
2018-05-08,72.48,74.85,69.06,"157,600","152,933"
2018-05-09,73.93,77.21,71.14,"157,600","152,933"
2018-05-10,74.73,77.47,71.36,"157,600","152,933"
2018-05-11,74.46,77.12,70.7,"157,600","152,933"
